title,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,ann
tmax,2002,-31,-31,-30,-30,-28,-31,-30,-31,-30,-31,-31,-30,-364
tmin,2002,-31,-31,-30,-30,-28,-31,-30,-31,-30,-31,-31,-30,-364
prcp,2003,-8,-25,-8,-26,-9,-12,-11,-25,-28,-23,-26,-27,-228
tmax,2003,-31,-31,-30,-31,-22,-31,-30,-31,-30,-30,-31,-30,-358
tmin,2003,-31,-31,-30,-31,-22,-31,-30,-31,-30,-30,-31,-30,-358
prcp,2004,-21,-26,-20,-28,-23,-27,-27,-27,-23,-23,-27,-24,-296
tmax,2004,-31,-30,-29,-30,-29,-30,-30,-31,-30,-31,-31,-29,-361
tmin,2004,-31,-30,-29,-30,-29,-30,-30,-31,-30,-31,-31,-29,-361
prcp,2005,-28,-26,-20,-21,-21,-28,-27,-21,-22,-16,-20,-20,-270
tmax,2005,-30,-31,-30,-31,-28,-29,-30,-31,-30,-31,-31,-30,-362
tmin,2005,-30,-31,-30,-31,-28,-29,-30,-31,-30,-31,-31,-30,-362
prcp,2006,-22,-23,-25,-18,-19,-21,-21,-25,-22,-25,-28,-24,-273
tmax,2006,-31,-31,-30,-31,-28,-29,-30,-31,-30,-31,-31,-30,-363
tmin,2006,-31,-31,-30,-31,-28,-29,-30,-31,-30,-31,-31,-30,-363
prcp,2007,-23,-21,-25,-17,-22,-25,-25,-20,-24,-20,-28,-27,-277
tmax,2007,-31,-31,-30,-31,-28,-31,-30,-31,-30,-31,-31,-30,-365
tmin,2007,-31,-31,-30,-31,-28,-31,-30,-31,-30,-31,-31,-30,-365
prcp,2008,-24,-31,-30,-26,-19,-20,-16,-25,-24,-31,-31,-30,-307
tmax,2008,-31,-31,-30,-27,-29,-31,-30,-31,-30,-31,-31,-30,-362
tmin,2008,-31,-31,-30,-27,-29,-31,-30,-31,-30,-31,-31,-30,-362
prcp,2009,-31,-31,-30,-31,-26,-31,-30,-29,-29,-31,-31,-30,-360
tmax,2009,-31,-31,-30,-31,-26,-31,-30,-31,-30,-31,-31,-30,-363
tmin,2009,-31,-31,-30,-31,-26,-31,-30,-31,-30,-31,-31,-30,-363
prcp,2010,-29,-31,-30,-31,-24,-29,-29,-31,-30,-31,-29,-30,-354
tmax,2010,-31,-31,-30,-31,-28,-31,-30,-31,-30,-31,-31,-30,-365
tmin,2010,-31,-31,-30,-31,-28,-31,-30,-31,-30,-31,-31,-30,-365
prcp,2011,-31,0,0,0,-28,-21,0,0,0,0,0,0,-80
tmax,2011,-31,0,0,0,-28,-21,0,0,0,0,0,0,-80
tmin,2011,-31,0,0,0,-28,-21,0,0,0,0,0,0,-80
