title,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,ann
prcp,2016,-31,-31,-30,-31,-29,-31,-30,-31,-30,-31,-31,-30,-366
tmax,2016,-31,-31,-30,-31,-29,-31,-30,-31,-30,-31,-31,-30,-366
tmin,2016,-31,-31,-30,-31,-29,-31,-30,-31,-30,-31,-31,-30,-366
prcp,2017,-31,-31,-30,-31,-28,-31,-30,-31,-30,-31,-31,-30,-365
tmax,2017,-31,-31,-30,-31,-28,-31,-30,-31,-30,-31,-31,-30,-365
tmin,2017,-31,-31,-30,-31,-28,-31,-30,-31,-30,-31,-31,-30,-365
prcp,2018,-31,-31,-30,-31,-28,-31,-29,-31,-30,-31,-31,-30,-364
tmax,2018,-31,-31,-30,-31,-28,-31,-29,-31,-30,-31,-31,-30,-364
tmin,2018,-31,-31,-30,-31,-28,-31,-29,-31,-30,-31,-31,-30,-364
prcp,2019,-31,-31,-30,-31,-28,-31,-30,-31,-30,-31,-31,-29,-364
tmax,2019,-31,-31,-30,-31,-28,-31,-30,-31,-30,-31,-31,-29,-364
tmin,2019,-31,-31,-30,-31,-28,-31,-30,-31,-30,-31,-31,-29,-364
prcp,2020,-25,-31,-30,-31,-29,-31,-30,-31,-30,-31,-31,-30,-360
tmax,2020,-25,-31,-30,-31,-28,-31,-30,-31,-30,-31,-31,-30,-359
tmin,2020,-25,-31,-30,-31,-28,-31,-30,-31,-30,-31,-31,-30,-359
prcp,2021,-31,-31,-30,-31,-28,-31,-30,-31,-30,-30,-20,-23,-346
tmax,2021,-31,-31,-30,-31,-28,-31,-30,-31,-30,-30,-20,-23,-346
tmin,2021,-31,-31,-30,-31,-28,-31,-30,-31,-30,-30,-20,-23,-346
prcp,2022,-31,-31,-30,-31,-28,-31,-30,-31,-30,-31,-29,-30,-363
tmax,2022,-31,-31,-30,-31,-28,-31,-30,-31,-30,-31,-29,-30,-363
tmin,2022,-31,-31,-30,-31,-28,-31,-30,-31,-30,-31,-29,-30,-363
prcp,2023,-30,-31,-30,-31,-28,-31,-30,-31,-30,-31,-31,-30,-364
tmax,2023,-30,-31,-30,-31,-28,-31,-30,-31,-30,-31,-31,-30,-364
tmin,2023,-30,-31,-30,-31,-28,-31,-30,-31,-30,-31,-31,-30,-364
prcp,2024,-31,-31,-30,-31,-29,-31,-30,-31,-30,-31,-31,-30,-366
tmax,2024,-31,-31,-30,-31,-29,-30,-30,-31,-30,-31,-31,-30,-365
tmin,2024,-31,-31,-30,-31,-29,-30,-30,-31,-30,-31,-31,-30,-365
prcp,2025,-31,-31,-15,0,-28,-31,-30,-31,-30,-31,-31,-30,-319
tmax,2025,-31,-31,-15,0,-28,-31,-30,-31,-30,-31,-31,-30,-319
tmin,2025,-31,-31,-15,0,-28,-31,-30,-31,-30,-31,-31,-30,-319
