year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual
1957,17.3,21.66,19.95,26.1,28.7,31.41,32.42,33.32,31.63,23.01,21.09,17.05,25.31
1958,12.11,13.99,18.41,25.12,28.78,32.09,33.15,33.59,31.29,23.97,23.77,14.89,24.31
1959,15.8,18.02,19.31,26.25,30.53,31.92,32.58,32.75,29.71,26.17,20.21,16.12,24.98
1960,15.51,16.05,14.24,26.57,29.37,31.54,32.97,32.73,30.42,27.45,22.38,14.53,24.49
1961,13.5,18.55,24.28,22.52,27.4,30.74,32.78,31.65,30.5,25.66,NA,NA,NA
1962,16.11,21.9,18.92,24.33,32.21,30.85,33.76,32.54,30.15,27.33,NA,NA,NA
1963,NA,NA,NA,25.84,28.31,30.71,32.1,33.18,28.99,26.81,21.58,12.76,NA
1964,14.65,14.75,21.25,25.11,29.54,32.76,30.84,31.31,29.65,24.42,23.83,17.73,24.67
1965,16.86,16.01,19.72,NA,31.84,30.43,32.09,32.83,29.79,25.34,21.88,16.92,NA
1966,12.78,16.74,19.89,26.4,27.58,30.13,32.6,31.7,29.8,27.29,22.17,17.54,24.59
1967,17.91,NA,24.54,28.28,28.68,30.26,31.81,31,27.49,25.51,NA,18.8,NA
1968,12.9,13.73,22.35,26.94,29.42,31.89,33.55,34.6,31.65,26.37,19.4,15.4,24.88
1969,15.11,14.52,18.35,26.24,28.99,33.57,34.69,30.17,28.19,25.64,19.51,15.25,24.24
1970,11.67,17.36,21.15,26.07,30.31,32.6,33.73,32.95,32.34,26.44,20.19,18.94,25.35
1971,16.05,18.36,18.78,26.27,28.9,33.87,32.53,32.2,31.44,27.26,19.97,20.39,25.53
1972,20.52,15.3,21.65,26,26.99,31.06,NA,33.03,32.41,26.81,20.63,19.92,NA
1973,15.45,15.54,22.91,22.94,29.91,31.93,34.02,NA,31.44,27.44,NA,NA,NA
1974,22.25,19.11,26.41,26.5,NA,NA,32.57,32.27,NA,25.25,20.59,15.86,NA
1975,18.13,20.25,22.15,24.44,30.04,NA,NA,34.69,29.91,NA,NA,NA,NA
1976,NA,NA,NA,NA,NA,NA,32.79,30.71,27.81,21.67,16.24,14.85,NA
1977,9.36,16.29,22.77,26.96,29.28,33.01,34.26,32.01,30.49,23.3,21.53,15.25,24.57
1978,11.33,11.67,18.99,26.32,28.28,31.51,33.86,32.61,29.77,24.92,23.73,18.32,24.39
1979,13.93,13.81,21.15,25.67,27.76,28.79,32.69,32.81,28.38,25.39,22.11,16.87,24.1
1980,15.2,14.71,18.82,25.84,28.82,31.43,34.04,33.71,32.23,23.97,19.79,NA,NA
1981,NA,18.33,20.19,27.22,29.15,35.24,34.3,30.53,30.71,26.19,20.65,14.21,NA
1982,15.37,18.68,23.96,24.17,30.77,31.86,32.08,32.06,28.75,25.33,21.6,19.05,25.36
1983,12.32,15.69,19.52,23.33,29.09,30.77,34.39,34.44,29.72,25.87,21.27,14.48,24.3
1984,14.17,18.62,22.25,24.78,29.32,33.33,32.15,32.9,29.52,28.19,19.77,21.45,25.62
1985,13.12,18.01,23.97,27.68,31.24,33.33,33.26,32.31,30.83,26.83,24.47,14.71,25.81
1986,14.67,20.1,22.77,28.65,30.74,33.8,36.29,31.6,31.21,26.3,22.09,16.22,26.22
1987,14.53,14.78,20.42,25.15,30.16,33.06,34.81,34.58,30.06,23.68,22.43,18.77,25.31
1988,12.39,NA,21.99,26.74,29.29,33.1,34.02,33.28,29.76,24.8,NA,17.72,NA
1989,NA,21.82,22.25,26.32,28.9,33.14,32.99,31.7,29.23,25.25,21.92,12.46,NA
1990,20.21,21.75,23.01,25.52,NA,33.3,34.63,33.33,32.6,27.51,23.14,18.82,NA
1991,16.04,20.33,23.3,26.32,30.03,32.17,33.9,32.2,30.5,26.59,19.97,19,25.83
1992,16.15,19.9,21.82,25.09,29.22,30.92,34.42,31.86,29.95,25.33,21.19,17.35,NA
1993,17.63,16.29,20.15,23.94,29.98,33.18,36.49,33.97,31.33,25.83,21.86,16.3,25.62
1994,15.86,19.52,24.65,28.27,30.17,32.72,NA,32.67,29.81,24.66,23.71,17.26,NA
1995,16.65,16.55,23.57,27.76,32.19,31.32,33.56,30.91,28.97,27.17,19.9,16.14,25.42
1996,16.32,19.38,19.61,25.78,31.72,33.08,33.85,31.07,30.36,25.68,20.37,18.85,25.53
1997,17.07,20.55,NA,24.75,28.36,30.02,33.84,32.13,30.21,24.91,19.17,16.01,NA
1998,17.74,18.95,20,25.35,30.98,35.3,35.51,33.03,31.03,27.69,23.95,20.59,26.77
1999,19.66,21.05,22.12,27.98,29.2,30.64,33.75,35.02,NA,25.41,NA,17.51,NA
2000,15.71,20.57,24.73,24.79,31.97,33.39,34.96,NA,29.61,26.72,20.55,13.14,NA
2001,15.83,NA,21.53,25.39,31.74,32.49,32.95,33.53,29.47,26.39,NA,20.55,NA
2002,17.9,19.7,24.12,29.32,30.93,32.95,34.52,NA,30.61,26.92,20.27,16.21,NA
2003,14.96,18.24,21.32,25.1,29.33,31.8,32.62,32.76,NA,25.14,23.42,16.43,NA
2004,16.11,16.85,25.27,27.77,31.76,32.94,33.87,NA,29.43,26.47,22.65,18.48,NA
2005,18.46,17.73,NA,25.42,NA,NA,34.63,33.17,32.7,NA,NA,15.69,NA
2006,19.89,18.2,22.04,28.86,30.42,33.6,34.61,34.15,NA,26.64,21.61,20.52,NA
2007,18.15,17.76,25.71,27.09,30.42,32.54,33.84,35.77,30.89,NA,21.77,21.04,NA
2008,15.98,21.2,23.12,26.12,30.49,35.72,33.35,33.02,30.93,24.6,18.96,20.45,26.16
2009,17.08,18.63,21.53,25.91,29.88,34.17,34.06,33.29,33.27,26.96,21.68,16.87,26.15
2010,14.3,14.88,20.96,28.47,30.94,35,36.11,34.45,31.75,27.67,22.72,14.01,25.99
2011,14.41,21.4,24.34,29.04,31.79,36.52,36.01,35.66,31.83,25.55,23.67,20.22,27.55
2012,20.78,22.56,27.2,NA,30.42,31.04,35.08,31.94,31.27,26.64,NA,19.55,NA
2013,NA,18.9,NA,26.15,28.58,NA,32.22,32.88,30.77,NA,NA,20.37,NA
2014,15.25,20,20.57,27.03,31.3,33.41,33.56,33.66,30.04,28.26,20.37,18.41,25.92
2015,16.09,16.51,23.01,24.62,29.71,33.58,33.73,32.94,30.38,25.52,22.35,23.07,26.09
2016,15.18,18.79,21.85,20.66,23.73,31.32,34.64,33.58,30.12,26.19,21.43,17.22,24.57
2017,18.6,21.88,21.72,27.11,28.83,30.02,32.2,32.05,30.35,25.98,20.92,16.09,25.44
2018,13.24,21.75,19.7,23.38,28.93,32.25,31.93,32.1,31.47,27.14,19.1,16.46,24.79
2019,15.8,20.17,21.02,25.05,31.56,31.71,33.73,32.8,31.46,27.63,18.57,18.02,25.66
2020,17.78,17.49,23.4,25.01,27.89,NA,33.97,33.39,NA,NA,23.43,16.13,NA
2021,15.75,16.24,22.55,25.22,28.75,30.58,31.99,32.92,30.57,26.98,20.16,21.56,25.32
2022,15.14,20.7,24.22,26.49,30.85,34.72,33.8,32.91,30.3,24.7,21.98,16.34,26.03
2023,19.15,22.66,23.21,27.09,26.99,30.67,34.22,34.1,30.7,26.23,20.71,17.75,26.13
2024,16.75,19.07,23.17,26.77,30.82,33.45,34.78,32.99,30.33,27.6,24.18,17.29,26.46
2025,13.54,21.94,23.53,27.61,29.71,32.48,34.45,NA,NA,NA,NA,NA,NA
