year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual
1967,156.5,55.7,11.2,13.9,71.6,87.4,152.6,126.7,43.2,24.4,15,24.6,156.5
1968,40.3,10.6,22.9,23.9,48.6,88.5,65.1,21.1,48.8,72.4,56.9,53.6,88.5
1969,28.8,38.6,68.3,65.6,233.4,115.1,93.9,55.6,63.5,26.2,81.4,67.8,233.4
1970,34.3,69.1,70.9,70.9,151.1,87.1,32,124.9,102.1,36.9,12.2,65.5,151.1
1971,65.5,51.4,40.2,42.4,32.2,63.3,104.2,90.9,55.2,42.4,33.8,68,104.2
1972,61.3,79.3,73.6,73.6,33.8,120.7,98.6,48.6,46.2,42.1,36.3,66.9,120.7
1973,27.7,77.3,35.3,98.1,57.9,NA,NA,45,160.3,105.7,NA,49.3,NA
1974,18.3,46.7,42.3,31,86.4,49.9,54.7,70.3,71.1,2.8,40.4,57.4,86.4
1975,64.3,22.8,86.4,70.1,69.6,72.9,60.2,33.3,152,79,20.6,30.5,152
1976,85.4,19.3,60.8,17.8,103.7,91.2,94.8,97.8,59.4,91.7,95.3,61.5,103.7
1977,67.6,48.5,65.6,11.9,61,38,38.1,79.8,55.9,15.8,106.3,71.6,106.3
1978,45.2,25.5,31.5,49.5,48.1,55.9,37.1,117.4,5.1,22.4,41.9,52.9,117.4
1979,NA,10.9,12.7,22.4,74.6,40.7,66.9,72.7,133.1,121.7,32.2,54.9,NA
1980,39.3,25.4,125.5,56.2,36.3,38.6,40.2,NA,51.8,54.1,33.3,23.9,NA
1981,17.9,50.8,54.3,81.5,20.4,48.8,80.6,85.2,25.4,11.2,38.5,38,85.2
1982,53.2,48.5,52.8,NA,15.3,77,88.1,41.7,37.3,15.7,23.3,85.4,NA
1983,95.5,53.1,56.1,68.3,11.7,20.3,38.2,40.2,37.6,11.1,78,66,95.5
1984,130.1,51.6,77.2,56.4,77.2,60.2,67.6,48.3,91.9,117.3,40.3,15,130.1
1985,49.8,68.6,30.2,17.8,72.4,63.2,68.4,85.6,77.2,110.5,110.5,45.3,110.5
1986,17.3,101.4,47.2,7.6,13.8,41.4,28.7,60.2,57.6,40.6,82.5,92.9,101.4
1987,118.9,41.8,38.6,37.4,57.6,53.1,83.6,61.4,38.2,36.1,24.2,34.3,118.9
1988,61.2,132.8,51.4,61.2,17,21.3,81,78.1,122.5,34,32,41.7,132.8
1989,16.3,28.9,35,60.7,41.9,65,105.9,56.2,57.7,81.9,20.1,69.9,105.9
1990,64.5,36.1,21.6,9.9,9.9,54.3,57.7,74.1,21.6,289.9,42.9,55.5,289.9
1991,91.4,90,100.6,64.2,95.5,72.1,180.4,57.6,56.3,13.7,1.5,20.9,180.4
1992,86.9,59.6,42.7,42.7,95.2,95.2,46,169.8,55.4,59,111.5,37.1,169.8
1993,69.9,29.6,77.8,76.4,23.1,44.3,39.9,34.3,26.1,49.8,78.3,45,78.3
1994,62.6,62.6,73.4,18,17.3,167.4,156.2,70.2,91.3,123.7,50,50.3,167.4
1995,48.8,103.9,67.6,25.1,31.5,118.6,33.5,211.1,26.9,35.1,35.1,17.8,211.1
1996,32.5,36.6,64.2,35.3,41.1,53,27.5,107,92.7,83.8,18.6,43.7,107
1997,56.6,89.6,15.8,68,68,69.4,45.8,59.3,30.1,121.4,65.2,87.4,121.4
1998,98.5,72.5,78.2,71.4,76.8,38.4,41.7,128.3,93.5,84.1,3.3,49.8,128.3
1999,50.8,30,15.5,6.7,NA,195.8,234.6,76.5,68.5,68.5,19.1,43.2,NA
2000,39.4,20.8,44.4,36.6,18.5,27.1,43,NA,70.1,2.5,38.4,50.5,NA
2001,50.5,14.8,58.1,9.6,39.8,77.5,69.7,NA,46.2,6.4,7.9,3.8,NA
2002,40.9,36.4,76,NA,NA,NA,NA,NA,NA,NA,49.8,34,NA
2003,13.2,36.9,NA,82.6,32.6,NA,31,109.2,52.9,NA,69.9,NA,NA
2004,NA,63,10.2,NA,NA,NA,NA,NA,190.5,16.8,50.6,58.2,NA
2005,16.3,19.6,71.2,NA,NA,NA,NA,NA,30.5,156.2,73.6,NA,NA
2006,NA,NA,0,NA,55.9,NA,NA,71.1,NA,NA,NA,84.6,NA
2007,16.5,NA,NA,5.9,NA,23.9,NA,NA,63.5,60.7,0,NA,NA
2008,58.4,NA,38.1,29.2,42,16.5,NA,110,NA,109.7,57.4,57.4,NA
2009,10.2,53.3,53.3,154.2,NA,53.3,54.7,58.9,69.6,82.1,31.3,71.2,NA
2010,76.2,38.1,NA,43.2,33,58.5,50.8,90.2,75.7,74.4,31.8,10.2,NA
2011,NA,NA,NA,NA,NA,NA,54.6,NA,NA,NA,NA,NA,NA
2012,NA,43.9,88.9,33.8,94,92.2,26.7,190.4,98.2,8.9,10.2,53.4,NA
2013,24.2,142.2,69.8,38.1,43.1,NA,NA,NA,19,16.8,76.2,30.5,NA
2014,30.5,42.1,47,84.3,NA,73.6,NA,76.2,124.4,58.4,119.4,151.2,NA
2015,40.6,NA,67.3,NA,NA,66.1,NA,50.8,NA,NA,NA,NA,NA
2016,NA,135.4,40.7,47,73.6,58.4,80,32.3,123.2,235,1.3,114.2,NA
2017,180.3,44.7,12.7,39.4,143.5,59.7,72.3,116.8,163.9,16.5,8.9,76.3,180.3
2018,22.9,27.9,19.1,25.4,33,116.1,124.5,58.4,27.9,42.4,43.2,NA,NA
2019,NA,NA,NA,NA,NA,NA,NA,33.3,24.7,129.6,101.6,90.1,NA
2020,33,44,140.5,190.5,94.8,85,52.6,76.2,71.1,61,66.1,45,190.5
2021,37.5,54.2,73.7,77,52.9,61,153.2,115.8,58.4,68.5,48.2,35.5,153.2
2022,48.3,27.8,20.3,25.4,30.5,55.8,109.2,111.7,17.8,30.5,40.6,52.1,111.7
2023,58.4,93.3,62.2,101.6,34.3,116.7,71,115.6,119.7,41.4,19.3,67.3,119.7
2024,57.4,54.6,43.2,43.2,65.1,71.1,78.7,364.1,71.1,71.1,146.7,24.9,364.1
2025,28,36.3,45.7,31.2,138.3,62.8,71.1,NA,NA,NA,NA,NA,NA
