year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual
1964,59.9,60.5,39.4,42.2,40.6,11.4,79.2,70.1,39.1,43.4,24.9,108.7,108.7
1965,22.9,33,34,15.5,18.5,22.1,45.7,40.6,38.1,27.2,19.8,49.5,49.5
1966,53.6,26.2,44.5,20.6,74.7,43.7,107.7,18.5,18.8,31,7.6,21.6,107.7
1967,59.7,37.6,11.2,9.1,65,48.8,67.8,56.1,9.9,23.1,14.5,24.6,67.8
1968,15.7,7.9,16.5,13.5,31.5,73.9,28.2,21.1,48.5,27.4,37.1,43.2,73.9
1969,17.8,33,63.5,35.1,216.4,108,55.6,52.3,30.5,21.1,77,43.2,216.4
1970,33.5,50,46,27.2,67.1,27.2,18.8,52.8,99.1,26.7,9.7,51.6,99.1
1971,11.7,23.4,36.1,41.9,17.5,51.6,50.8,42.4,9.9,36.6,19.6,53.3,53.3
1972,22.1,40.6,37.6,18.3,25.9,94.2,14.5,43.2,2,36.3,22.9,61.5,94.2
1973,19.3,47.2,30.2,54.1,26.4,NA,NA,21.6,105.4,11.4,NA,35.6,NA
1974,11.4,42.4,21.1,23.9,86.4,29.2,36.8,33.3,24.1,0,21.6,39.4,86.4
1975,33,20.8,63.5,51.8,58.4,36.1,46,19.1,52.1,74.9,15.2,26.7,74.9
1976,64.8,18.8,22.9,14,52.1,41.7,66.3,76.7,44.2,78.7,33.8,27.9,78.7
1977,54.6,34.8,31.8,8.6,18.3,33,30.5,33.8,39.4,12.7,78.7,48,78.7
1978,33.5,17.8,15.2,43.9,37.6,27.9,26.9,52.1,2.5,16,38.1,51.6,52.1
1979,NA,8.4,11.4,22.4,41.9,22.9,47,47,50.8,7.1,30.7,54.9,NA
1980,37.3,19.3,78.7,29.2,27.7,18,36.1,NA,37.1,24.9,13.2,16.3,NA
1981,14,47,37.1,52.8,19.3,30,54.9,14,9.4,6.1,19.1,31.8,54.9
1982,27.7,31.5,34.8,NA,14,43.2,40.6,23.9,16,8.4,11.9,35.6,NA
1983,40.6,34.3,36.3,63.5,8.1,10.9,24.4,20.3,25.4,9.1,37.1,34.3,63.5
1984,53.3,51.6,69.3,56.4,46.2,18.5,33.5,22.4,47.2,25.4,19.8,12.2,69.3
1985,26.2,34.3,24.1,17.8,72.4,53.8,35.6,55.9,23.9,64,55.1,38.4,72.4
1986,16.5,70.4,21.8,7.6,6.4,22.1,18.5,47,26.4,22.9,47.5,50.8,70.4
1987,49.8,34.5,21.8,13.2,38.1,39.4,47,25.4,36.1,3.8,22.6,34.3,49.8
1988,25.4,102.1,51.1,51.6,12.7,20.3,26.2,51.1,54.9,34,14.2,26.4,102.1
1989,15.5,20.3,21.6,38.1,22.1,38.1,76.2,39.1,38.9,76.5,18.5,54.9,76.5
1990,44.2,35.6,21.6,9.4,6.6,34,27.2,41.1,16.5,200.7,32.5,29.2,200.7
1991,54.4,5.1,50.8,35.6,27.4,34.3,101.6,43.4,34,9.4,1.5,19.3,101.6
1992,81.5,40.6,42.7,21.6,66,28.7,22.1,158.8,34,55.9,88.9,33,158.8
1993,26.7,21.1,39.6,39.6,23.1,32.3,17.3,24.1,18.5,27.2,52.6,27.2,52.6
1994,20.6,29.2,61.7,5.8,17.3,137.9,27.9,34.3,86.9,102.4,44.2,49.5,137.9
