year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual
1964,15.6,12.8,18.9,20.6,21.1,23.9,23.3,24.4,23.3,23.9,16.1,17.2,24.4
1965,15.6,16.7,18.3,20,20.6,22.8,22.8,23.3,24.4,23.3,15,15.6,24.4
1966,12.8,15.6,15.6,18.3,20,21.7,25,23.3,22.2,20.6,17.8,16.1,25
1967,13.9,11.7,17.2,20,21.7,22.2,23.3,22.8,21.7,20,17.2,17.2,23.3
1968,12.2,10,16.1,18.9,21.1,24.4,23.9,24.4,22.2,21.7,16.7,13.9,24.4
1969,12.2,15.6,15.6,18.9,20,23.9,23.9,23.9,23.3,22.8,17.8,11.7,23.9
1970,11.7,15.6,18.3,20.6,20.6,23.3,24.4,23.9,23.3,20.6,16.1,15.6,24.4
1971,16.1,17.2,18.3,18.9,20.6,22.2,22.8,22.8,23.3,21.1,21.1,18.9,23.3
1972,17.8,13.3,15,21.1,20,21.1,22.8,25,23.9,21.1,22.2,17.2,25
1973,16.1,17.8,18.9,17.8,23.3,NA,NA,25.6,23.3,21.1,NA,15,NA
1974,18.9,18.3,18.3,18.9,NA,22.8,24.4,23.3,22.8,17.8,16.1,16.7,NA
1975,15,17.2,19.4,18.9,21.7,22.8,23.9,23.9,22.8,21.7,20,NA,NA
1976,13.9,16.7,17.8,19.4,19.4,21.7,26.1,23.9,22.2,19.4,15.6,15.6,26.1
1977,7.2,13.3,20.6,NA,21.1,24.4,23.9,22.8,22.2,22.8,18.9,14.4,NA
1978,12.8,8.3,15.6,17.8,25.6,25.6,23.9,23.3,22.8,19.4,17.8,20,25.6
1979,8.9,17.2,16.7,18.9,20.6,22.8,24.4,24.4,25,20,19.4,15,25
1980,15,17.2,18.9,18.3,21.1,24.4,26.7,NA,22.8,20.6,18.3,15,NA
1981,11.1,15,16.1,19.4,21.7,25.6,26.7,23.9,22.2,20.6,18.3,16.1,26.7
1982,12.8,17.8,18.3,NA,22.8,NA,NA,25,25,NA,18.9,NA,NA
1983,8.3,15.6,21.7,17.8,20,22.2,26.1,25,24.4,21.7,NA,18.3,NA
