year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual
1949,13.97,31.75,11.43,24.38,48.01,29.46,26.16,77.47,13.97,13.21,24.89,24.89,77.47
1950,5.08,20.83,36.32,14.73,48.01,50.55,20.83,20.83,40.64,44.7,12.7,16.76,50.55
1951,6.6,25.4,NA,19.3,23.11,30.23,90.68,40.39,48.26,10.92,36.58,20.32,NA
1952,18.54,32.51,42.67,36.32,33.02,30.23,23.62,39.88,20.32,22.35,33.02,25.4,42.67
1953,35.56,34.29,26.67,NA,NA,28.45,34.04,27.43,140.72,7.11,15.24,49.53,NA
1954,10.41,16,23.11,19.05,46.74,34.29,20.32,33.53,22.61,20.32,10.16,19.05,46.74
1955,29.97,9.14,21.34,45.72,29.21,25.91,60.96,27.94,35.56,37.59,39.12,7.37,60.96
1956,14.99,40.13,39.88,50.29,28.96,44.96,20.83,25.4,35.31,26.67,11.68,24.89,50.29
1957,7.37,9.4,50.04,26.92,37.08,50.04,30.48,23.62,21.59,24.89,35.05,23.88,50.04
1958,29.97,30.48,39.62,58.93,38.1,31.5,59.44,47.5,6.35,27.94,2.03,39.37,59.44
1959,19.81,38.1,54.1,56.39,15.24,24.89,31.75,22.86,191.26,60.96,22.1,82.55,191.26
1960,22.61,22.61,50.8,59.69,25.91,32.26,NA,11.94,33.02,28.45,11.18,19.3,NA
1961,41.91,33.78,26.42,108.2,19.56,81.03,23.88,26.92,7.11,3.81,24.64,35.81,108.2
1962,38.1,71.12,32.51,38.1,27.18,33.78,49.02,36.58,81.28,25.4,36.58,35.56,81.28
1963,53.34,22.1,28.7,22.61,23.11,66.04,52.07,12.95,61.98,0,27.94,20.32,66.04
1964,72.14,38.61,61.98,34.8,98.55,47.5,34.8,109.22,92.2,55.88,16.76,36.07,109.22
1965,19.56,28.96,29.21,18.8,14.22,53.34,107.44,7.37,27.94,34.54,22.1,16.76,107.44
1966,45.21,44.96,50.04,36.83,43.18,59.18,21.59,89.41,47.24,14.22,10.16,25.91,89.41
1967,23.88,27.94,34.54,23.62,67.31,12.45,58.42,61.21,21.08,4.32,16.26,29.97,67.31
1968,42.67,16,11.94,10.92,28.45,86.11,30.99,20.83,9.91,27.94,19.3,19.3,86.11
1969,60.96,17.78,38.1,23.88,58.67,39.37,34.29,46.99,56.39,41.91,48.51,43.94,60.96
1970,29.72,25.91,59.69,6.1,119.89,30.48,20.07,59.69,28.45,37.59,32.77,68.83,119.89
1971,49.28,28.96,57.66,23.37,28.45,80.77,30.73,86.61,8.13,32.51,35.05,39.88,86.61
1972,31.75,22.61,14.73,3.3,25.65,53.59,50.04,40.89,5.59,13.97,37.85,60.45,60.45
1973,38.35,101.6,45.47,43.18,18.29,98.3,38.61,54.36,43.18,26.42,10.16,30.73,101.6
1974,23.37,50.8,15.75,29.97,46.99,41.66,35.81,39.88,78.23,1.78,16.76,30.73,78.23
1975,42.42,31.24,26.16,39.12,24.89,28.45,44.7,38.61,23.37,19.81,18.54,20.57,44.7
1976,59.94,19.56,43.69,27.69,25.65,103.63,13.72,34.8,45.72,62.99,28.7,28.19,103.63
1977,24.89,26.67,49.28,17.02,45.21,24.38,25.91,25.91,22.35,67.06,22.86,33.27,67.06
1978,61.72,11.94,29.72,40.89,66.55,27.43,84.58,28.96,12.95,0.25,27.43,37.59,84.58
1979,33.27,35.05,13.97,51.56,38.86,57.66,34.04,59.69,125.48,13.72,81.03,17.27,125.48
1980,21.34,20.32,57.66,26.16,23.37,40.39,10.16,30.23,71.37,17.53,11.68,23.11,71.37
1981,8.64,37.34,21.59,25.65,13.21,64.77,58.93,74.93,2.79,23.88,8.89,61.98,74.93
1982,21.34,21.84,15.49,35.05,30.23,41.66,27.18,10.67,27.18,23.37,28.19,28.7,41.66
1983,27.18,46.74,45.21,27.94,13.46,30.73,41.91,23.37,43.18,21.34,27.18,25.4,46.74
1984,20.83,48.26,32.77,38.61,73.91,7.62,45.47,44.45,9.65,24.13,13.21,13.72,73.91
1985,39.62,55.88,9.65,11.18,30.73,53.85,59.44,57.15,6.86,33.78,67.56,52.83,67.56
1986,11.94,27.43,41.91,20.32,25.4,16.51,27.94,41.91,7.11,64.01,37.85,19.3,64.01
1987,54.61,42.93,38.1,12.19,26.92,67.31,23.88,22.61,22.86,18.29,25.65,9.65,67.31
1988,16.51,22.86,25.91,32.51,15.75,39.37,10.67,32.77,62.99,13.46,12.95,9.91,62.99
1989,32.77,24.64,41.91,39.88,20.32,71.88,58.67,26.16,47.24,81.28,19.56,39.88,81.28
1990,21.34,19.81,19.05,13.21,39.37,57.15,32.51,31.24,21.59,114.3,29.21,10.67,114.3
1991,58.42,33.02,39.37,41.15,48.26,19.56,32,69.85,26.42,10.41,20.32,40.13,69.85
1992,27.43,43.18,20.32,29.21,14.99,59.69,47.5,37.59,20.57,45.97,38.35,19.05,59.69
1993,56.64,18.8,29.72,29.72,10.16,35.31,30.48,21.08,80.01,59.69,34.29,16.51,80.01
1994,17.78,19.05,65.53,12.7,18.54,59.69,73.66,46.48,23.37,57.15,24.13,46.48,73.66
1995,83.06,70.36,33.27,6.86,21.08,83.82,28.96,80.77,62.74,29.72,31.24,42.16,83.82
1996,26.92,23.62,30.99,20.57,33.27,19.81,49.02,34.54,17.53,76.96,34.54,25.65,76.96
1997,27.94,44.96,37.59,32.51,24.64,88.9,48.26,55.37,35.05,41.91,39.88,52.07,88.9
1998,55.88,40.64,41.91,52.07,30.73,35.05,36.07,17.78,97.79,12.19,7.62,17.78,97.79
1999,33.53,34.29,20.83,35.05,12.45,74.93,36.32,24.64,21.34,20.83,18.8,18.03,74.93
2000,39.62,12.7,74.68,13.46,17.78,56.39,NA,24.13,NA,0.76,NA,NA,NA
2001,NA,NA,NA,20.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,NA,49.28,NA,NA,NA,NA,NA,32.77,27.18,15.24,27.94,38.61,NA
2003,16,27.43,45.21,59.94,67.06,146.56,NA,25.4,37.85,49.02,13.21,17.27,NA
2004,73.91,43.43,6.1,15.24,22.1,40.89,43.18,37.85,65.28,7.37,60.45,26.16,73.91
2005,23.88,24.64,71.88,14.73,48.01,55.63,35.56,90.68,1.02,22.1,40.89,51.31,90.68
2006,38.35,34.54,47.5,20.32,7.11,80.52,34.04,83.06,44.45,28.7,19.3,49.28,83.06
2007,21.08,29.46,29.46,68.58,9.4,72.39,36.83,41.91,13.72,12.19,5.59,72.9,72.9
2008,40.89,25.91,17.78,18.29,28.7,35.56,59.44,46.48,18.03,75.95,46.99,42.93,75.95
2009,13.21,24.89,27.18,48.01,102.11,13.97,47.75,11.94,26.67,29.46,65.02,60.96,102.11
2010,30.73,27.69,30.73,17.53,28.19,84.07,28.45,56.64,52.58,7.62,8.13,10.16,84.07
2011,17.78,55.88,38.86,25.91,38.35,26.92,55.37,50.55,62.99,73.15,26.92,17.78,73.15
2012,23.62,30.48,32.51,31.24,81.53,21.59,37.85,71.88,9.91,7.11,34.29,21.84,81.53
2013,9.91,66.55,45.72,30.23,50.29,66.8,36.32,35.05,12.45,2.29,18.29,31.5,66.8
2014,18.29,43.94,31.24,48.01,27.69,17.27,56.9,28.96,37.08,16.51,63.5,75.44,75.44
2015,51.82,46.74,35.56,30.73,7.62,28.7,21.08,27.18,56.13,107.95,56.39,21.08,107.95
2016,18.03,50.29,35.81,78.74,56.13,79.5,70.61,29.46,199.9,98.81,16,29.21,199.9
2017,49.53,27.18,11.68,49.02,51.82,25.4,20.07,36.32,154.43,15.49,30.99,73.91,154.43
2018,16,16.26,16,26.67,32,52.83,36.07,32.77,68.83,54.86,25.91,46.23,68.83
2019,35.05,5.59,25.91,27.69,19.3,31.24,11.68,58.93,4.83,25.4,27.69,57.4,58.93
2020,NA,46.48,30.73,23.11,12.7,21.84,49.53,38.86,80.26,8.64,18.29,30.48,NA
2021,28.45,47.75,20.07,26.67,26.16,23.62,44.7,NA,NA,36.07,9.65,35.31,NA
2022,51.82,13.72,26.67,38.35,16.26,41.4,69.34,43.18,32.77,22.1,14.73,16.76,69.34
2023,65.02,44.96,30.48,46.23,113.03,81.28,43.43,90.42,63.5,58.93,23.62,60.2,113.03
2024,31.75,47.5,46.48,32.26,25.4,46.74,40.39,180.09,71.12,0,119.63,19.3,180.09
2025,35.05,15.75,55.37,103.89,69.85,23.11,37.08,21.34,10.92,25.15,NA,NA,NA
