year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual
1956,0.58,7.18,6.36,10.65,16.52,18.63,20.9,20.61,16.52,14.43,5.7,6.48,12.18
1957,4.01,7.67,6.78,11.32,16.93,20.47,20.69,20.09,19.47,10.15,7.12,2.94,12.34
1958,-0.03,-1.13,5.57,11.67,15.95,19.61,21.46,20.97,18.78,10.5,8.33,0.95,11.12
1959,0.63,6.3,6.13,12.11,17.01,19.12,21.19,20.77,19.33,15.76,6.77,2.99,12.39
1960,2.82,1.88,1.6,10.9,14.19,19.21,21.6,21.03,19.22,13.17,6.69,-2.21,10.86
1961,-0.32,5.64,8.71,8,14.57,18.44,20.86,20.9,19.15,10.37,NA,2.97,NA
1962,2.75,6.21,5.95,9.65,16.97,19.34,21.29,20.08,17.71,12.11,NA,NA,NA
1963,NA,NA,NA,11.33,14.48,19.47,19.72,20.47,16.21,10.32,4.75,-1.77,NA
1964,-0.41,0.44,6.23,10.51,15.05,19.7,20.2,20.5,16.7,9.2,7.1,3.51,10.75
1965,0.25,3.64,5.06,NA,15.27,18.01,20.56,20.92,18.46,11.2,6.13,0.61,NA
1966,0.3,2.2,5.03,9.39,15.83,16.24,20.77,20.49,17.53,11.98,5.43,1.05,10.55
1967,4.06,NA,7.66,12.02,14.14,18.56,19.36,18.91,14.22,9.09,NA,4.73,NA
1968,-0.11,-1.28,4.22,11.54,14.45,18.5,20.29,20.38,16.21,11.61,4,-0.34,9.99
1969,-0.14,0.42,3.49,10.68,13.3,18.78,21.67,19.34,16.39,12.78,2.76,-1.1,9.92
1970,-1.82,0.79,7.43,12.05,14.07,16.78,19.48,20.07,16.94,11.69,2.45,2.31,10.25
1971,1.39,1.76,3.21,8.55,11.65,17.98,19.06,19.12,16.45,13.35,6.08,7.66,10.57
1972,6.25,2.25,6.46,11.15,14.41,16.18,NA,20.24,18.59,14.4,6.39,NA,NA
1973,2.38,2.17,10.65,9.26,14.26,18.99,19.26,NA,18.74,13.56,NA,NA,NA
1974,10.54,3.53,9.62,10.21,NA,NA,19.75,19.98,NA,8.55,5.67,3.05,NA
1975,6.43,6.76,6.62,10.11,16.64,NA,NA,23.14,17.88,NA,NA,NA,NA
1976,NA,NA,NA,NA,NA,NA,20.7,19.24,15.83,NA,NA,NA,NA
1977,NA,NA,NA,9.52,13.73,17.7,19.78,19.21,17.11,7.24,5.56,0.73,NA
1978,-3.23,-2.89,NA,9.88,14.29,18.69,20.83,20.58,17.81,8.67,9,1.87,NA
1979,-1.76,0.1,5.16,11.24,14.29,16.95,20.99,19.68,19.33,10.02,5.46,1.36,10.29
1980,2.02,-0.16,5.13,9.36,13.94,18.44,21.04,20.4,18.68,8.56,3.46,NA,NA
1981,NA,1.16,2.56,11.31,11.91,20.76,21.92,20.13,15.07,10.8,5.36,1.14,NA
1982,1.51,6.71,9.53,11.43,15.42,20.39,21.97,21.44,18.19,12.1,9.28,7.68,13.01
1983,2.19,4.2,7.08,9.35,14.26,17.99,21.51,20.64,17.4,13.84,6.45,2.53,11.51
1984,2.53,3.8,6.91,10.62,14.99,19.04,20.19,20.27,16.05,14.09,3.96,5.75,11.6
1985,-1.86,3.26,6.03,10.09,15.22,18.59,19.8,18.5,16.13,15.63,13,1.66,11.32
1986,1.12,7.27,6.57,9.22,14.91,20.5,22.32,20.85,19.69,13.84,11.78,6.17,12.87
