year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual
1961,14.36,20.05,24.73,23.47,27.78,30.95,32.84,31.12,30.1,26.58,23.04,17.56,25.24
1962,15.47,22.32,19.66,24.73,32.65,31.48,34.41,33.95,30.21,28.04,19.26,15.47,25.66
1963,15.34,15.91,24.19,26.82,29.83,31.99,33.04,33.99,29.47,27.47,21.55,13.12,25.28
1964,15.38,15.47,22.25,26.65,30.29,34.83,31.63,32.39,30.03,24.25,23.05,18.68,25.43
1965,18.53,18.07,21.19,27.01,32.94,30.85,33.08,33.6,30.09,25.05,21.52,17.79,25.86
1966,13.58,17.46,20.45,26.36,27.54,30.18,33.17,32.2,30.59,26.38,21.45,17.08,24.74
1967,18.33,17.31,25.06,28.91,30.74,30.18,32.31,31.41,28.65,25.74,21.41,20.36,25.92
1968,14.75,14.29,22.9,27.77,29.38,32.41,33.33,34.1,30.96,26.63,19.93,16.55,25.28
1969,16.21,15.02,18.8,26.57,28.61,33.13,33.93,30.84,28.76,26.54,19.83,16.32,24.6
1970,12.29,17.45,21.95,26.77,30.09,31.62,33.88,32.58,32.22,26.6,20.13,19.41,25.46
1971,16.87,19.18,20.17,25.83,28.78,33.09,31.81,31.96,30.86,27.54,21.19,20.74,25.7
1972,19.91,16.6,22.62,25.22,27.67,31.29,33.17,33.4,33.13,28.15,21.28,20.77,26.16
1973,16.22,17.01,23.77,24.15,29.79,NA,NA,32.81,32.09,27.54,NA,17.98,NA
1974,23.6,19.85,25.95,27.24,31.74,31.56,32.68,32.6,30.6,26.39,21.66,17.89,26.8
1975,19.71,21.79,22.88,25.44,31.15,31.99,31.37,33.61,30.34,27.28,22.58,NA,NA
1976,14.9,22.51,25.32,27.54,27.57,30.42,33.66,31.03,28.8,23.55,17.85,15.99,24.9
1977,11.11,18.07,24.03,28.19,30.93,34.68,34.64,33.01,31.46,24.95,22.26,17.14,25.88
1978,12.96,13.25,21.15,27.19,28.85,32,34.03,33.48,31.67,27.17,25.09,19.47,25.57
1979,15.3,16.21,22.91,26.74,29.36,30.82,32.85,33.18,29.4,26.95,22.94,17,25.38
1980,16.29,16.47,21.64,25.88,29.52,33.6,35.24,NA,33.52,25.11,20.81,16.34,NA
1981,14.43,19.27,21.1,28.29,29.88,35.67,35.03,31.04,31.09,25.72,21.17,15.75,25.73
1982,16.02,18.27,22.98,NA,30.52,NA,NA,32.09,29.44,NA,NA,NA,NA
1983,12.46,15.91,20.63,23.73,28.93,31.33,34.77,34.96,29.98,26.61,NA,14.94,NA
1984,13.83,18.69,22.09,25.39,29.45,32.6,32.15,32.89,29.09,28.44,20.24,21.41,25.55
1985,13.52,17.75,22.84,26.62,29.55,32.82,32.6,31.34,29.8,26.53,24.04,15.2,25.25
1986,15.79,19.82,22.39,27.28,30.57,33.87,36.41,31.84,31.1,26.47,22.41,16.3,26.21
1987,14.02,15.43,19.95,24.71,29.43,32.19,34.05,33.99,29.35,23.66,22.24,19.38,24.92
1988,13.12,17.1,21.81,26.16,28.97,32.68,33.64,32.69,29.51,24.41,21.9,17.66,24.99
1989,20.18,19.82,22.59,26.21,28.83,32.37,32.21,31.48,28.43,25.43,22.21,12.98,25.25
1990,20.12,21.45,23.89,26.11,30.84,34.06,34.49,33.43,NA,27.45,22.94,19.57,NA
1991,15.45,19.89,23,27.08,30.04,31.47,32.69,31.79,30.71,26.69,19.13,18.65,25.58
1992,14.83,18.66,21.25,23.49,27.36,30.33,33.34,31.32,29.44,24.48,19.44,15.54,24.14
1993,17.17,15.28,18.98,23.31,28.83,33.01,35.78,33.69,31.68,25.35,19.91,15.68,24.95
1994,13.6,19.13,23.21,27.34,28.72,31.49,31.88,31.22,28.98,24.29,22.61,16.85,24.96
1995,15.16,15.72,22.83,25.87,31,30.44,33.61,31.89,28.51,26.44,18.91,15.54,24.72
1996,16.28,18.34,18.53,24.93,31.29,32.19,33.74,31.44,30.21,25.02,19.78,18.07,25
1997,16.68,18.89,25.37,24.38,27.22,29.27,33.36,31.74,31.64,25.63,19.3,15.74,24.97
1998,17.98,17.6,19.34,24.5,30.67,35.65,35.14,33.05,30.58,26.66,23.18,19.11,26.16
1999,18.78,19.11,21.37,27.94,NA,31.71,33.11,35.05,29.59,25.13,22.81,16.68,NA
2000,15.33,19.85,23.41,24.43,31.35,33.38,34.87,NA,28.21,25.8,20.74,12.76,NA
2001,14.5,19.78,20.06,25.91,30.5,31.82,33.4,NA,29.44,25.87,24.93,20.31,NA
2002,17.5,18.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,14.58,17.2,NA,24.87,NA,NA,NA,32.88,NA,NA,23.84,15.39,NA
2004,15.5,NA,23.78,26.56,NA,NA,NA,NA,29.47,NA,22.49,16.92,NA
2005,NA,18.42,20.55,24.54,NA,NA,NA,NA,33.29,NA,NA,15.88,NA
2006,NA,NA,NA,NA,NA,NA,NA,35.06,NA,NA,NA,19.99,NA
2007,17.05,18.36,NA,NA,NA,33.64,NA,NA,NA,NA,NA,NA,NA
2008,15.43,21.05,22.7,25.88,NA,35.11,NA,32.74,NA,24.88,NA,20.01,NA
2009,16.21,18.12,22.96,NA,NA,34.33,NA,33.28,30.5,25.86,20.8,16.06,NA
2010,14.3,13.72,NA,27,30.71,35.6,NA,34.68,32.53,NA,22.77,12.97,NA
2011,13.8,19.42,22.89,29.02,NA,NA,NA,NA,31.9,NA,23.83,20.65,NA
2012,20.06,21,27.75,28.37,31.71,NA,NA,33.33,NA,27.03,NA,19.83,NA
2013,20.94,NA,18.87,NA,NA,NA,NA,NA,NA,26.69,19.66,19.9,NA
2014,12.44,18.22,19.04,26.02,NA,NA,NA,34.02,29.78,NA,19.89,18.2,NA
2015,14.77,NA,22.32,NA,NA,33.44,NA,NA,NA,NA,NA,NA,NA
2016,NA,18.46,24.6,25.42,29.14,34.02,35.97,34.56,31.37,27.38,22.94,18.85,NA
2017,18.98,22.06,22.69,28.5,30.29,30.64,33.68,32.56,30.43,27.44,22.43,15.53,26.28
2018,13.75,21.35,20.08,24.26,29.96,32.84,32.73,32.79,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA,NA,NA,34.84,34.17,28.78,19.7,18.32,NA
2020,18.71,19.12,25.27,26.59,NA,31.88,34.63,33.47,30.34,27.8,23.71,16.64,NA
2021,15.76,17.73,23.35,25.64,29.8,31.72,32.96,32.7,31.06,27.6,20.76,21.7,NA
2022,16.38,20.74,24.12,26.71,31.2,35.13,34.13,33.2,30.98,26.11,22.22,17.8,26.58
2023,19.81,23.53,23.97,26.81,27.83,31.49,34.97,34.45,31.01,26.43,21.15,18.06,26.64
2024,17.53,19.39,23.22,27.22,30.6,34.18,34.83,33.24,30.26,27.85,24.44,18,26.74
2025,14,22.14,23.77,28.77,31.58,33.61,35.49,NA,NA,NA,NA,NA,NA
