year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual
1964,4.4,11.1,17.8,20.6,19.4,29.4,27.2,25.6,22.8,16.1,13.9,8.3,4.4
1965,3.9,8.3,8.3,10.6,30,22.8,30,27.8,18.3,15,12.8,9.4,3.9
1966,5,7.8,10,18.9,21.1,25.6,27.8,27.8,24.4,19.4,9.4,6.7,5
1967,10.6,7.8,14.4,21.7,19.4,20,28.3,22.8,22.8,20,12.8,11.1,7.8
1968,1.1,5,9.4,21.1,23.9,22.2,23.9,23.3,26.7,17.8,11.1,8.3,1.1
1969,6.1,3.9,11.1,22.2,21.1,28.9,29.4,22.8,21.1,17.8,8.9,8.9,3.9
1970,-0.6,5.6,12.8,18.9,25,26.1,30,25.6,23.9,18.3,5,6.7,-0.6
1971,5,5.6,11.7,15.6,22.2,28.9,27.2,27.2,28.9,21.1,8.9,7.8,5
1972,7.2,8.9,15,18.3,22.2,26.1,26.7,28.9,27.8,21.7,9.4,6.7,6.7
1973,3.3,1.1,18.3,16.7,24.4,NA,NA,28.3,23.9,19.4,NA,6.7,NA
1974,16.7,9.4,12.2,18.9,27.8,26.7,28.9,28.9,21.7,20.6,13.3,11.1,9.4
1975,7.8,15,10,17.2,26.7,28.3,27.8,31.1,23.9,19.4,10,NA,NA
1976,2.2,12.8,16.1,20,23.9,23.9,30,25.6,20.6,12.8,9.4,7.2,2.2
1977,1.1,9.4,17.8,20.6,23.9,29.4,27.8,27.2,26.7,18.3,12.8,8.3,1.1
1978,4.4,4.4,7.8,21.7,21.7,27.2,28.9,30.6,22.8,22.2,18.3,7.2,4.4
1979,6.1,5,15.6,21.1,24.4,22.8,26.1,29.4,22.2,22.2,9.4,10,5
1980,8.9,5,5,20,25,30,29.4,NA,20.6,17.2,10.6,3.9,NA
1981,5,7.8,12.8,22.2,21.7,32.8,26.1,23.9,23.9,15,14.4,4.4,4.4
1982,2.8,8.3,11.1,NA,26.1,NA,NA,27.2,23.9,NA,NA,NA,NA
1983,1.1,8.3,6.1,16.1,23.3,26.1,28.9,30.6,22.8,21.7,NA,-1.7,NA
1984,4.4,7.2,12.8,16.7,23.9,27.8,25,26.7,17.2,21.7,8.9,8.3,4.4
1985,-5,4.4,11.7,17.8,23.9,26.7,28.9,27.2,22.8,16.7,13.9,2.8,-5
1986,5,6.1,7.8,20.6,25,28.9,31.7,15.6,25,18.3,8.3,9.4,5
1987,5,6.1,8.3,13.9,22.2,26.1,31.7,30.6,23.3,18.9,11.7,11.7,5
1988,0,7.2,10.6,18.9,24.4,25.6,27.8,28.9,24.4,19.4,11.7,5.6,0
1989,8.9,6.1,9.4,11.7,23.9,26.7,27.8,22.8,19.4,12.2,11.1,-1.7,-1.7
1990,13.9,12.8,12.2,18.9,25.6,29.4,25.6,30,NA,17.2,13.9,8.9,NA
1991,7.2,5.6,15,21.7,24.4,25.6,25.6,28.3,22.2,21.7,5,8.3,5
