year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual
1945,20,65.8,20.6,48.5,39.9,55.4,166.4,77.8,194.3,26.1,19.6,71.7,194.3
1946,72.1,41.9,57.2,45.8,66.8,27.2,103.2,161.9,20.1,94.8,40.1,16.8,161.9
1947,55.4,10.6,78.3,71.4,85.3,66.3,64.2,86.5,121.8,77.7,125.9,83.1,125.9
1948,35.8,70,75.2,133.1,77.8,37.9,113.6,72.4,139.2,59.9,96.2,96.2,139.2
1949,22.6,37.4,21.3,27.2,67,86.1,72.2,206.3,189.6,29.5,27.9,21.6,206.3
1950,7.6,11.7,60.2,17.3,80.5,13.9,122.4,57.9,182.4,139.6,20.3,NA,NA
1951,5.3,27.9,48.3,48.8,52.1,49.8,100.3,49.3,54.4,49.5,83.9,33.3,100.3
1952,17.8,45.1,42.5,26.4,42.5,64.8,33,156.8,78.9,62.7,36.2,27.5,156.8
1953,28.1,55.6,45,21.6,58.5,95.8,88.9,84.3,103.1,97.5,23.8,54.1,103.1
1954,23.3,17.8,28,27.7,38.6,48.5,159.6,35.3,74.6,34,11,40.1,159.6
1955,34.5,44.7,8.2,107.7,32,69.5,32,163.8,164.6,30.3,24.1,9.6,164.6
1956,27.4,66.8,34.1,43.4,35.5,39.3,53.3,96,76.7,29.7,11.9,19.8,96
1957,14.5,15.7,48.8,12,102.7,52.8,122.1,76.4,143.9,57.4,66,66,143.9
1958,40.2,58.9,58.9,104.2,35.8,34.1,53.8,85.6,67.5,55.5,19.3,27,104.2
1959,31.5,138,144.8,33.3,79.2,42.2,107.5,101.9,102.4,121.7,121.7,57.7,144.8
1960,61.1,93,38.1,60.7,51.3,78.6,99.3,76.8,126.9,28.7,26.7,16.3,126.9
1961,25.9,59.3,60.4,96.5,89.7,97,160.8,89.7,25.9,7.6,23.4,69.3,160.8
1962,64.8,26.4,65.5,41.6,98.3,107.9,37.4,55.1,110.8,35.6,NA,NA,NA
1963,NA,NA,NA,16.3,40.2,89.7,43.4,43.9,71.9,70.6,66,58.2,NA
1964,112.8,63.2,76.2,36.7,77.2,45.7,296.4,198.7,205.6,84.8,19,64,296.4
1965,20.6,94,59.8,NA,25.4,106.9,101.9,97.6,63.8,41.6,30.5,36,NA
1966,54.1,38.9,92.8,18,105.7,67.3,60.4,153.4,81.8,28.4,5.8,21.1,153.4
1967,102.1,NA,23.4,42.9,113,56.2,85.8,88.1,47,32.3,NA,27.7,NA
1968,37.4,33.9,16,39.8,38.9,113.8,43.7,26.9,10.9,137.7,48.2,50.5,137.7
1969,47,27.7,44.5,44.5,220.6,39.1,47.5,112.3,160.9,31.5,95.3,53.1,220.6
1970,30.5,67.2,86.1,50.4,68.6,60.4,39.7,73.2,45.2,50.8,24.9,40.9,86.1
1971,50.5,56.7,85.4,46.5,26.9,61.5,58,130.5,41.9,84.3,45.4,46.5,130.5
1972,63,91.9,40.2,45.5,77.7,122.5,72.6,76.2,66.5,14.5,69.1,34.3,122.5
1973,35.8,87.7,74.7,85,19.6,190.4,41.4,NA,55.1,16.5,NA,NA,NA
1974,27.4,41.1,42.6,31.3,NA,NA,88.2,104.2,NA,8.4,40.1,27.7,NA
1975,57.3,58.7,59,92.7,54.7,NA,NA,59.2,48.8,NA,NA,NA,NA
1976,NA,NA,NA,NA,NA,NA,48,47.5,79.2,60.8,62.3,42.7,NA
1977,40.9,27.7,NA,20.3,51.5,92.8,40.2,65.6,52,36.1,19.6,47.3,NA
1978,56.4,26.7,29.9,30.2,70.4,43.9,27,45,55.1,8.1,55.2,99.4,99.4
1979,46.7,59.2,NA,108.2,164.3,36.4,86.1,60.4,212.8,80.3,36.1,63.2,NA
1980,42.5,26.1,144.8,67.8,129.7,42.2,106.6,56.6,60.2,90.9,30,NA,NA
1981,16.5,42.9,52.6,61.5,28.9,89.9,78.3,86.4,15.5,31,9.7,51.8,89.9
1982,95.7,59.4,41.4,71.6,47,1063.3,64.3,114,42.7,6.4,5.6,79,1063.3
1983,132.4,39.6,80,50.3,12.7,135.1,94,25.9,83.1,30.2,40.7,66.2,135.1
1984,66.2,69.8,83.4,102.1,76.7,85.4,96,77.3,38.1,48.3,15.8,15.5,102.1
1985,7.9,70.8,16.5,9.9,42.9,96,140.8,127.3,126,49.3,112,25.4,140.8
1986,28.2,129.6,10.7,22.1,44.7,51.8,33.5,167.4,52,43.2,91.2,70.8,167.4
1987,83.3,40.7,51.8,34.1,58.4,124.6,34.7,90.9,204,47.3,12.2,12.2,204
1988,33.8,NA,29,55.9,40.9,50.1,60.3,162.7,148.9,31.2,NA,15.2,NA
1989,NA,9.6,53.4,81.8,48.2,50.8,140,90.7,150.6,82.8,18.6,68.3,NA
1990,116.8,48.6,60.5,61,NA,50.3,112.8,80,6.9,89.1,66.4,24.7,NA
1991,71.9,71.9,99.3,128.1,NA,67.3,87.6,91.9,26.2,20.1,29.5,22.1,NA
1992,54.6,38.3,40.7,73.1,23.1,67.3,165.9,87.9,41.4,80.4,77.4,36.4,165.9
1993,116.8,39.5,79.8,56.1,24.3,71.5,35.1,51.6,121.2,71.9,69.4,69.4,121.2
1994,52.9,49.5,74.9,20.4,16.8,NA,129.6,34.5,26.6,149.1,53.1,NA,NA
1995,50.3,76.8,24,21.1,43.5,230.2,NA,140,101.5,64,31.1,17.8,NA
1996,19.4,36.9,47.5,48.3,37.3,36.5,137.9,50,87.6,83.1,27.7,27.5,137.9
1997,59.9,66.4,20.3,86.3,86.3,74.2,87.4,87.4,83.4,57.9,56.4,96.5,96.5
1998,109.7,95.8,81.5,68.6,41.2,75.2,59.3,59.3,115.3,43.3,6.1,63.2,115.3
1999,54.6,65.8,20.8,17,39.1,160.8,131.3,102.3,68.7,67.9,22.9,59.7,160.8
2000,50.3,36.3,64.7,79,12,51.1,62.7,NA,103.3,0,50.1,40.1,NA
2001,40.1,22.1,57.1,24.9,10.9,36.3,141.3,103.2,65,24.1,NA,23.7,NA
2002,33.6,53,59.2,14,24.6,144.5,126.9,70.8,89.1,77.2,72.9,42.9,144.5
2003,14.7,40.1,54.3,66,100.9,69.6,83.3,43.7,64.8,92.2,92.2,22.9,100.9
2004,36.8,61.2,35.5,79.8,55.1,171.6,54.4,NA,66.1,66.1,23.4,48.5,NA
2005,37.3,71.9,NA,22.4,NA,NA,94.7,73.3,47.5,NA,NA,108.7,NA
2006,145.2,55.4,51.3,26.2,NA,111.8,36,82,NA,29.8,57.6,92.2,NA
2007,60.2,44.2,14.8,31.8,22.1,70.1,45.2,49.3,97.8,NA,4.8,73.9,NA
2008,40.2,60.5,28.4,46.5,34.1,106.9,65,176.7,45.7,153.3,59.2,62.2,176.7
2009,20.9,64.8,241.3,114.5,33.7,37.4,84.3,61.6,79.6,72.2,131.3,83.3,241.3
2010,49.5,74.7,12.4,16.5,67.3,24.4,30.7,73,147.8,139.2,10.2,36.1,147.8
2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,11.7,11.9,93.5,23.6,75.9,88.6,84.5,92.9,69.8,45.7,18,112.5,112.5
2013,23.2,134.6,123.2,39.4,49,NA,165.6,94,24.4,NA,78,55.9,NA
2014,70.6,88.1,28.7,69.4,36.6,48,50,68.7,63.8,34.3,115.8,99.7,115.8
2015,56.1,85.1,83.4,67.7,34.8,61.8,53.1,83.8,83.8,230.9,121.6,36.6,230.9
2016,33.3,125.7,47.6,41.7,199.4,199.4,47.7,41.4,271.5,287.5,2.5,126.6,287.5
2017,118.7,31.5,15.7,64.3,67.9,71.7,70.9,67.6,177.8,18.8,28.5,72.2,177.8
2018,42.7,42.7,28.2,144.2,95.5,74.5,104.6,75.9,49.1,111.5,28.3,84.3,144.2
2019,62.5,19.9,34,44.7,35.1,185.4,83.8,91.8,76.3,76.3,81.3,107.7,185.4
2020,25.2,78.4,104.1,132.1,75.5,64,31.8,90.2,NA,20.3,58.9,23.6,NA
2021,50.5,88.4,47.2,42.4,55.4,66.8,154.2,82.3,71.6,37.3,43.5,30.1,154.2
2022,67.9,20.8,18.5,22.1,55.3,72.9,99.8,77.8,71.4,39.9,39.7,42.7,99.8
2023,64,76.2,27.7,53.6,64.3,96.2,77.1,102.3,102.3,49.8,34.6,89.9,102.3
2024,63.8,78.2,97,64.8,38.6,53.3,112.7,330.8,67.8,51.8,93.3,88.9,330.8
2025,84.1,19.8,34.3,30.2,77.5,84.1,53.5,NA,NA,NA,NA,NA,NA
