year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual
1958,7.2,13.9,12.8,18.9,21.1,23.3,23.3,23.3,22.2,18.3,15,9.4,23.3
1959,11.7,15.6,16.7,19.4,21.1,23.3,23.3,23.3,22.8,21.7,17.8,11.1,23.3
1960,13.3,12.8,15,16.7,20,22.8,23.9,22.8,22.8,20.6,14.4,5.6,23.9
1961,10,17.8,17.2,18.9,18.9,21.7,22.8,23.3,22.8,18.9,NA,17.2,NA
1962,16.1,16.1,15.6,17.8,21.1,21.7,23.9,22.2,21.7,20,NA,NA,NA
1963,NA,NA,NA,18.9,21.7,23.3,22.2,23.9,22.2,18.3,16.1,11.1,NA
1964,10.6,7.2,16.7,16.7,22.8,23.3,23.3,23.3,23.9,22.2,15,16.7,23.9
1965,10.6,14.4,14.4,NA,22.2,21.7,22.2,22.8,22.8,21.1,14.4,11.7,NA
1966,8.9,15,17.2,18.9,20.6,21.7,23.3,23.3,22.2,20.6,17.2,15.6,23.3
1967,12.8,NA,17.8,21.1,19.4,21.7,22.2,21.1,20,15.6,NA,15,NA
1968,9.4,5,16.1,18.9,20.6,23.3,22.8,22.8,19.4,20,13.3,10,23.3
1969,10.6,10.6,16.7,16.7,19.4,21.1,24.4,22.8,20,20.6,13.3,10,24.4
1970,11.1,13.9,15,18.9,22.2,21.1,26.1,22.2,20.6,17.8,14.4,13.3,26.1
1971,15.6,11.7,15,15.6,18.3,21.7,21.1,20.6,20.6,17.2,18.9,12.2,21.7
1972,15.6,15.6,11.7,18.3,18.9,21.1,NA,24.4,22.2,20,17.2,NA,NA
1973,14.4,14.4,17.2,17.2,19.4,21.1,20.6,NA,21.7,17.8,NA,NA,NA
1974,16.7,15.6,17.2,16.7,NA,NA,22.8,22.8,NA,16.7,16.1,13.3,NA
1975,15,16.7,15.6,19.4,21.7,NA,NA,26.7,20.6,NA,NA,NA,NA
1976,NA,NA,NA,NA,NA,NA,23.3,23.3,21.1,NA,NA,NA,NA
1977,NA,NA,NA,17.8,17.8,21.1,22.2,22.2,20.6,20,16.1,14.4,NA
1978,7.8,5.6,NA,16.1,19.4,24.4,23.3,22.2,20.6,14.4,16.1,15.6,NA
1979,10.6,13.9,13.3,18.9,20,21.1,22.8,22.2,23.3,18.3,18.3,9.4,23.3
1980,10,12.8,16.1,16.7,21.1,22.2,24.4,24.4,21.1,15.6,12.2,NA,NA
1981,NA,13.3,15.6,17.8,18.3,25.6,25.6,25.6,20.6,20,20,11.1,NA
1982,14.4,16.1,20,17.8,25.6,26.1,31.1,26.1,22.8,20.6,20.6,20.6,31.1
1983,7.8,18.3,15.6,17.8,20.6,25.6,26.7,23.9,23.3,21.1,16.1,15.6,26.7
1984,11.1,14.4,16.1,18.3,26.1,25.6,22.2,22.2,20.6,21.7,18.3,12.2,26.1
1985,12.8,16.1,14.4,19.4,21.7,23.9,26.1,21.7,21.1,20.6,18.3,15,26.1
1986,12.8,13.3,20.6,16.7,21.1,23.3,26.1,25,23.3,23.3,20,17.8,26.1
1987,15,7.8,18.9,14.4,18.3,22.8,23.9,23.3,21.7,17.8,16.7,18.9,23.9
1988,14.4,NA,14.4,17.2,19.4,22.8,31.1,23.3,25,19.4,18.9,13.3,NA
1989,13.3,15,19.4,16.7,23.9,21.7,22.8,23.3,25.6,22.2,18.3,NA,NA
1990,12.8,18.3,20.6,16.7,NA,24.4,23.3,22.2,22.8,20.6,17.8,17.2,NA
1991,16.1,14.4,18.9,20,22.8,22.2,25.6,23.3,21.7,21.1,17.2,18.3,25.6
1992,10.6,17.2,15.6,19.4,19.4,22.2,26.1,30,26.7,19.4,20,15,NA
