year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual
1962,4.12,8.46,7.23,10.93,17.8,20.11,22.24,20.96,18.72,13.7,6.76,3.33,12.89
1963,2.67,2.5,10.01,13.26,16.72,20.45,20.88,21.73,18.15,12.83,7.02,0.6,12.29
1964,3.27,3.17,8.79,13.17,16.52,21.28,21.32,21.42,18.74,11.56,10.11,7.64,13.11
1965,3.78,6.01,8.46,13.94,16.65,19.33,21.21,21.6,20,13.42,9.39,4.63,13.23
1966,2.59,4.86,7.28,11.91,16.75,17.65,21.94,21,18.96,13.69,7.47,3.95,12.38
1967,4.98,4.11,9.61,14.27,15.84,19.45,20.42,20.55,15.86,11.39,7.02,7.34,12.62
1968,2.03,0.82,6.41,13.41,15.79,19.73,21.31,21.63,18.4,13.95,6.75,2.53,11.93
1969,3.23,3.14,5.2,12.22,15.81,20.66,22.33,21.14,19.26,15.57,6.22,2.46,12.32
1970,0.59,2.93,8.95,14.13,15.96,19.3,21.12,22.23,20.21,15.5,5.47,5.82,12.74
1971,4.8,4.69,6.02,10.76,14.79,19.65,21.1,21.31,20.25,16.69,8.52,10.8,13.34
1972,8.89,5.4,8.24,12.76,15.94,17.67,20.56,21.07,19,14.51,10.85,9.05,13.7
1973,4.59,3.98,12.34,11.06,16.25,NA,NA,21.75,21.02,14.91,NA,5.36,NA
1974,12.93,5.14,10.73,11.66,NA,18.94,20.84,21.62,19.61,10.32,7.95,6.02,NA
1975,6.91,7.81,8.47,12.02,18.52,20.8,21.28,21.85,19.4,15.21,9,NA,NA
1976,1.3,6.81,11.16,12.33,16.07,18.84,21.43,20.8,18.86,11.13,4.56,4.37,12.28
1977,-1.04,1.67,10.56,NA,16.65,20.91,21.92,21.36,20.52,12.11,10.69,4.37,NA
1978,0.84,1.11,7.24,12.23,16.96,20.08,22.3,21.77,20,13.17,11.87,6.34,12.87
1979,0.96,3.16,8.14,12.7,16.91,19.32,22.22,21.2,20.76,13.13,9.29,4.32,12.71
1980,5.66,3.04,8.58,12.32,16.79,20.77,22.63,NA,21.07,13.11,7.73,3.19,NA
1981,0.16,4.93,7.16,13.55,14.96,22.21,22.92,21.51,17.8,12.47,8.23,3.99,12.58
1982,3.28,7.58,10.1,NA,16.11,NA,NA,21.73,18.81,NA,10.78,NA,NA
1983,2.1,4.36,9.86,10.02,16.77,19.28,22.2,22.27,18.63,15.02,NA,4.34,NA
1984,3.36,5.71,8.36,12.29,16.44,19.94,21.29,21.83,17.98,16.31,6.63,8.23,13.23
1985,1.4,5.45,9.98,12.31,17.12,21.03,21.49,21.71,19.2,18.82,14.68,3.07,13.89
1986,3.43,8.65,8.18,11.25,17.12,22.14,23.45,21.75,20.74,15.3,14.17,7.53,14.49
1987,4.23,4.68,8.69,10.35,17.25,20.64,22.09,23.55,20.26,9.93,9.65,6.83,13.23
1988,2.09,4.56,7.98,11.85,15.15,18.76,21.8,22.48,20.64,11.89,9.89,4.49,12.65
1989,7.58,6.56,10.02,12.22,16,20.95,21.92,21.61,19.93,14.42,9.06,1.08,13.48
1990,6.88,9.66,10.54,11.56,16.43,20.84,22.62,21.96,NA,15.07,8.94,7.65,NA
1991,6.64,7.18,10.23,15.48,20.06,20.61,22.36,21.91,18.77,12.71,6.39,5.95,14.07
1992,3.05,6.67,6.74,9.68,14.08,19.86,22.05,21.28,19.36,12.11,10.59,5.24,12.57
1993,7.34,3.44,6.51,8.54,15.12,20.48,22.72,21.57,19.81,13.24,8.43,2.56,12.53
1994,0.97,6.33,8.28,12.48,15.29,21.21,21.73,20.73,18.26,13.66,10.52,6.51,13.02
1995,3.3,3.68,9.86,12.04,17.17,19.97,22.2,22.5,19.32,14.92,5.34,2.98,12.84
1996,1.68,3.44,5.4,10.55,17.36,20.11,22.7,21.34,18.67,12.53,7.27,4.28,12.14
1997,4.81,6.5,11.85,9.81,14.4,19.16,22.18,20.76,19.95,13.8,7.21,4.61,12.96
1998,5.95,6.25,6.95,11.99,18,21.61,23.04,21.82,20.34,14.51,11.23,7.37,14.15
1999,4.19,5.01,5.19,14.24,NA,19.58,22.51,22.49,18.13,13.58,8.96,3.15,NA
2000,2.86,4.17,8.84,9.7,17.51,19.88,21.25,NA,18.75,11.21,6.39,0.3,NA
2001,0.83,7.04,7.82,11.43,15.86,20.82,21.49,NA,18.25,11.07,10.03,7.31,NA
2002,4.03,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,0.4,4.29,NA,12.22,NA,NA,NA,22.09,NA,NA,9.51,0.86,NA
2004,2,NA,7.94,10.88,NA,NA,NA,NA,19.88,NA,9.7,2.84,NA
2005,NA,4.88,6.65,10.27,NA,NA,NA,NA,19.89,NA,7.72,2.63,NA
2006,NA,3.74,NA,NA,NA,NA,NA,22.61,NA,NA,NA,6.26,NA
2007,4.29,3.63,NA,10.27,NA,NA,NA,22.7,NA,NA,5.67,6.16,NA
2008,2.89,4.13,7.13,11.26,NA,20.72,NA,22.26,19.03,11.08,6.13,6.65,NA
2009,3.01,2.22,7.78,11.4,NA,21.63,21.2,21.4,19.21,13.82,8.44,4.42,NA
2010,0.57,1.02,5.44,10.35,18.32,21.92,NA,NA,18.93,10.52,5,-1.11,NA
2011,0.4,6.19,7.8,12.26,NA,21.11,NA,NA,18.63,NA,8.66,5.79,NA
2012,4.59,8.12,13.88,13.75,18.81,NA,NA,NA,19.73,13.89,NA,7.35,NA
2013,7.41,NA,5.4,NA,NA,NA,NA,NA,18.47,12.63,6.27,6.46,NA
2014,-1.25,NA,NA,11.69,NA,NA,NA,21,NA,NA,NA,5.72,NA
2015,1.52,NA,9.59,NA,NA,20.76,NA,NA,NA,NA,NA,NA,NA
2016,NA,3.57,9.17,11.11,15.06,20.7,22.12,21.73,19.02,NA,7.17,6.99,NA
2017,6.49,6.08,7.36,13.5,15.32,NA,NA,NA,NA,NA,NA,NA,NA
2018,0.03,NA,NA,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA,NA,NA,NA,19.91,16,6.07,6.07,NA
2020,6.22,6.25,12.34,11.76,NA,20.31,22.38,22.51,19.68,16.28,11.5,2.19,NA
2021,4.73,5.01,8.91,10.72,15.03,20.93,22.09,22.69,18.39,15.07,4.8,8.33,13.18
2022,3.09,5.98,9.09,11.12,17.27,20.93,22.46,21.83,18.86,10.82,9.85,4.76,13.04
2023,4.8,9.58,9.57,12.91,15.57,19.95,22.67,22.55,18.61,12.35,8.16,5.28,13.52
2024,2.69,4.52,9.12,12.07,18.07,21.09,22.95,22.08,20.06,12.44,11.59,4.2,13.42
2025,-1.11,6.67,7.15,13.05,17.81,21.4,22.88,NA,NA,NA,NA,NA,NA
